ITEM,ITEM_NM,WEEK_NUM,FW_ORDER,PLC_RATIO,FORECAST_INDEX,N_USED,MONTH
SP,SP,12,16,0.13701994000947684,1.1251045184991955,3,3
SP,SP,13,17,0.13664441464396437,1.1820488878906195,3,3
SP,SP,14,18,0.1696739525902288,1.1902150818485115,3,4
SP,SP,15,19,0.2259492043009955,1.2510843758922041,3,4
SP,SP,16,20,0.26659005953203435,1.2239302064759625,3,4
SP,SP,17,21,0.3093128212271289,1.2519229867283743,3,4
SP,SP,18,22,0.43787725580545983,1.146132899148258,3,5
SP,SP,19,23,0.377667800770312,1.1989830770188532,3,5
SP,SP,20,24,0.49807091210264226,1.0345796525853321,3,5
SP,SP,21,25,0.4594380779780732,1.1339351747401114,3,5
SP,SP,22,26,0.5332070746953627,1.0833597684312593,3,5
SP,SP,23,27,0.6222956907679404,1.1189822053127818,3,6
SP,SP,24,28,0.6405304376061636,1.063550631199318,3,6
SP,SP,25,29,0.6368594304262979,1.022816883708521,3,6
SP,SP,26,30,0.6654413419033637,1.080220555932585,3,7
SP,SP,27,31,0.7995366891724817,1.0680000587654614,3,7
SP,SP,28,32,0.7656421780430241,1.0154422413261768,3,7
SP,SP,29,33,0.6792823450761452,1.079228680618983,3,7
SP,SP,30,34,0.9461538461538462,1.10546737128711,3,7
SP,SP,31,35,0.9805213535985393,1.015814604116959,3,8
SP,SP,32,36,0.6062050840942689,0.8073104870157835,3,8
SP,SP,33,37,0.46517775551516777,0.688236479166688,3,8
SP,SP,34,38,0.3159028456235418,0.7232306945304859,3,8
SP,SP,35,39,0.22847052837659798,0.7011658585371292,3,9
SS,SS,10,14,0.7,0.888888888888889,2,3
SS,SS,11,15,0.6222222222222222,1.0623015873015873,2,3
SS,SS,12,16,0.768888888888889,0.9336345842126189,2,3
SS,SS,13,17,0.52,0.9891901397681745,2,3
SS,SS,14,18,0.5488888888888889,0.9072448920334532,2,4
SS,SS,15,19,0.5433333333333333,0.8290506298255734,2,4
SS,SS,16,20,0.24000000000000002,0.6639271730354499,2,4
SS,SS,17,21,0.13444444444444445,0.9813505789756022,2,4
SS,SS,18,22,0.2611111111111111,1.0383666343208573,2,5
SS,SS,19,23,0.16,1.0090456466665365,2,5
SS,SS,20,24,0.07555555555555556,0.5381333147916377,2,5
SS,SS,21,25,0.04,0.6857298474945533,2,5
SS,SS,22,26,0.042222222222222223,1.1248136681573213,2,5
SS,SS,23,27,0.07555555555555556,0.9875587661965372,2,6
SS,SS,24,28,0.008888888888888889,0.8023735810113518,2,6
SS,SS,25,29,0.0044444444444444444,3.2892156862745097,2,6
SS,SS,26,30,0.04111111111111111,3.2680180180180183,2,7
SS,SS,27,31,0.0022222222222222222,3.434684684684685,2,7
SS,SS,28,32,0.0022222222222222222,0.518018018018018,2,7
SS,SS,29,33,0.0011111111111111111,1.1666666666666667,2,7
SS,SS,30,34,0.0022222222222222222,1.0,2,7
SS,SS,31,35,0.0011111111111111111,2.1666666666666665,2,8
SS,SS,32,36,0.0044444444444444444,7.5,2,8
SS,SS,33,37,0.08,11.0,2,8
SS,SS,34,38,0.0,18.0,1,8
SW,SW,10,14,0.040339677624749534,1.7009990878345849,2,3
SW,SW,11,15,0.06861775484324018,1.3066443454883965,2,3
SW,SW,12,16,0.06259926433444891,1.2054186542930856,2,3
SW,SW,13,17,0.06278501337262345,1.045121646055886,2,3
SW,SW,14,18,0.0766045010592224,0.9949877638028736,2,4
SW,SW,15,19,0.05836404676176338,1.2057661932289492,3,4
SW,SW,16,20,0.09544287509201721,1.229386768152504,3,4
SW,SW,17,21,0.12321386821350162,1.3258755156156208,3,4
SW,SW,18,22,0.129541417693269,1.123166327000814,3,5
SW,SW,19,23,0.13306170498539602,1.03532386951821,3,5
SW,SW,20,24,0.13671323957353684,1.0274705276042273,3,5
SW,SW,21,25,0.1405130710098139,1.1148246717679422,3,5
SW,SW,22,26,0.18115471010431028,1.1442904723564384,3,5
