ITEM,ITEM_NM,WEEK_NUM,FW_ORDER,PLC_RATIO,FORECAST_INDEX,N_USED,MONTH
OP,원피스,34,12,0.34214302312071565,1.1608787184495537,3,8
OP,원피스,35,13,0.4802834901824096,1.2263534921976043,3,9
OP,원피스,36,14,0.6779946555129546,1.2649844598798188,3,9
OP,원피스,37,15,0.6641280353200884,1.1956050545872332,3,9
OP,원피스,38,16,0.7940397350993377,1.0108494983495224,3,9
OP,원피스,39,17,0.6808005112118042,1.0979334211971297,3,10
OP,원피스,40,18,0.8447368421052631,0.9918720867139644,3,10
OP,원피스,41,19,0.741196119437667,0.9229420002257646,3,10
OP,원피스,42,20,0.4822208667363774,0.9137316692740782,3,10
OP,원피스,43,21,0.5850151039851283,0.9152840953424372,3,10
OP,원피스,44,22,0.5160334611362845,0.9764772403942802,2,11
OP,원피스,45,23,0.4304635761589404,0.7524004235384997,2,11
OP,원피스,46,24,0.2328540722667596,0.7566408848716285,3,11
OP,원피스,47,25,0.20835947484605555,0.9633819977767079,3,11
OP,원피스,48,26,0.3030382247008249,1.0754908403153858,3,12
OP,원피스,49,27,0.26584466132217965,1.105707652004423,3,12
OP,원피스,50,28,0.26197862205181827,0.9024338122194079,3,12
OP,원피스,51,29,0.22126176368072495,0.943686977288086,3,12
OP,원피스,52,30,0.2214883234576507,0.9503398386389311,3,1
OP,원피스,1,31,0.22268792843034738,0.8526690736558645,3,1
OP,원피스,2,32,0.12282734983153247,0.6855310285264457,3,1
OP,원피스,3,33,0.06136574880910886,0.7505753455681544,3,1
OP,원피스,4,34,0.07367259207621703,0.7700984278066819,3,1
OP,원피스,5,35,0.04495033112582782,1.103868761523971,2,2
OP,원피스,6,36,0.06746688741721854,1.0555286120639655,2,2
OP,원피스,7,37,0.075,1.5009208103130753,1,2
PD,패딩,37,15,0.09352157669608532,2.5507309306701407,2,9
PD,패딩,38,16,0.23854837836374465,1.768187345832148,2,9
PD,패딩,39,17,0.23512372082949806,1.9520788408023186,2,10
PD,패딩,40,18,0.5454545454545454,1.3537956896021666,2,10
PD,패딩,41,19,0.4122989874925551,1.3794616305268963,2,10
PD,패딩,42,20,0.43812604905517355,1.1804835780284906,2,10
PD,패딩,43,21,0.7548594942877254,1.247612375442279,2,10
PD,패딩,44,22,0.7226027397260274,1.217246930348613,2,11
PD,패딩,45,23,0.7020412583247604,0.864427242669906,2,11
PD,패딩,46,24,0.4664843792300612,0.8338683148441133,2,11
PD,패딩,47,25,0.40378472034219504,0.762986710615959,2,11
PD,패딩,48,26,0.30643240023823703,0.7954359788380647,2,12
PD,패딩,49,27,0.23344523255184363,0.7727063822883816,2,12
PD,패딩,50,28,0.1861497644701933,0.8908128687834068,2,12
PD,패딩,51,29,0.20722562131138667,0.9223270653265777,2,12
PD,패딩,52,30,0.17745952677459526,0.9987586925073456,2,1
PD,패딩,1,31,0.18219719530023282,0.8834060478670307,2,1
PD,패딩,2,32,0.1397747577020954,0.9033310565654341,2,1
PD,패딩,3,33,0.12805241215008933,1.111838621706494,2,1
PD,패딩,4,34,0.21157074015918564,1.1251092240488607,2,1
PD,패딩,5,35,0.17073203746818993,1.2274058352704154,2,2
PD,패딩,6,36,0.20880935621852834,0.8838053390689042,2,2
PD,패딩,7,37,0.12975797281931886,1.1011135474343685,2,2
PD,패딩,8,38,0.18930369808868913,0.8096586852779066,2,2
PD,패딩,9,39,0.0660024906600249,0.9037788356440737,2,3
PT,팬츠,31,9,0.21227764589743103,1.6344009461792919,2,8
PT,팬츠,32,10,0.34694678530747397,1.4480172689174198,3,8
PT,팬츠,33,11,0.43771971886081457,1.2475858429473803,3,8
PT,팬츠,34,12,0.3706273495767039,1.0763010903815677,3,8
PT,팬츠,35,13,0.41530524922898215,1.0349575024734583,3,9
PT,팬츠,36,14,0.4724524259775699,1.1078819946134792,3,9
PT,팬츠,37,15,0.5033963909065888,1.165366089896854,3,9
PT,팬츠,38,16,0.6508910171246395,1.143625147103432,3,9
PT,팬츠,39,17,0.6980025086518401,1.2352029763933547,3,10
PT,팬츠,40,18,0.935483870967742,1.1235633224719457,3,10
PT,팬츠,41,19,0.8962683988537038,1.0545744326733317,3,10
PT,팬츠,42,20,0.7756426197647727,0.9619716339263386,3,10
PT,팬츠,43,21,0.8240594413608883,0.9662043064693405,3,10
PT,팬츠,44,22,0.7999788012493646,1.0215142171795468,3,11
PT,팬츠,45,23,0.8250525866441868,0.9878388905646273,3,11
PT,팬츠,46,24,0.7932019094166463,0.9996603485854688,3,11
PT,팬츠,47,25,0.7981533963944604,0.9579315707156327,3,11
PT,팬츠,48,26,0.7232520706586195,0.9363993242840323,3,12
PT,팬츠,49,27,0.6486116179339234,0.9223520169795506,3,12
PT,팬츠,50,28,0.6253267737052101,0.9676508707427232,3,12
PT,팬츠,51,29,0.6516238218431754,0.997825239128276,3,12
PT,팬츠,52,30,0.6433624992382697,0.9361095090594342,3,1
PT,팬츠,1,31,0.5011493368206263,0.8450062053940924,3,1
PT,팬츠,2,32,0.3852552345559193,0.7374953785760535,3,1
PT,팬츠,3,33,0.2561136211221487,0.7813068193177384,3,1
PT,팬츠,4,34,0.2331626685396124,0.8202453310138154,3,1
PT,팬츠,5,35,0.2064792795507917,0.8540102988509739,3,2
PT,팬츠,6,36,0.15818054840673187,0.843710705901617,3,2
PT,팬츠,7,37,0.13911802631956585,0.8379994515655431,3,2
PT,팬츠,8,38,0.1208135930203083,0.7687414100724363,3,2
PT,팬츠,9,39,0.0674514665555561,0.7133676973505061,3,3
SK,스커트,29,7,0.6337090163934427,1.2985718135273512,2,7
SK,스커트,30,8,0.8229166666666667,1.1572751161432149,2,7
SK,스커트,31,9,0.8360655737704918,1.0056885272868676,2,8
SK,스커트,32,10,0.5873488988243086,1.0738466388288737,3,8
SK,스커트,33,11,0.8828125,0.9535417060394353,2,8
SK,스커트,34,12,0.5782983523762212,1.2452837522069096,3,8
SK,스커트,35,13,0.912405303030303,0.9551525264646278,2,9
SK,스커트,36,14,0.5772354694485843,1.0708998865951838,3,9
SK,스커트,37,15,0.5785664017221395,0.8791064625545401,3,9
SK,스커트,38,16,0.5799325219407186,1.0034948892196118,3,9
SK,스커트,39,17,0.5833064249047856,1.0620517944533416,3,10
SK,스커트,40,18,0.6871212121212121,1.0348038624905043,2,10
SK,스커트,41,19,0.6325757575757576,0.8737773222821857,2,10
SK,스커트,42,20,0.3306714687862229,0.8788018298815271,3,10
SK,스커트,43,21,0.3945075757575758,0.8804587212244948,2,10
SK,스커트,44,22,0.36515151515151517,0.9798987082210026,2,11
SK,스커트,45,23,0.29981060606060606,0.7420419677619119,2,11
SK,스커트,46,24,0.14375310481867862,0.794066958715108,3,11
SK,스커트,47,25,0.15549242424242424,0.8184402943355614,2,11
SK,스커트,48,26,0.13903792018546116,0.9128367114385578,3,12
SK,스커트,49,27,0.10603990726941546,0.9526678720860535,3,12
SK,스커트,50,28,0.12737052906110283,0.9819127590552466,3,12
SK,스커트,51,29,0.04590163934426229,1.2011565488971305,1,12
SK,스커트,52,30,0.13869846000993544,0.8605502328080228,3,1
SK,스커트,1,31,0.11935699205166418,0.7003407989168553,3,1
SK,스커트,2,32,0.06446845504222554,0.6676580090127008,3,1
SK,스커트,3,33,0.03882886239443616,0.6903660101988747,3,1
SK,스커트,4,34,0.036059364133134625,0.5355790957448153,3,1
SK,스커트,5,35,0.00273224043715847,1.3348149526766846,3,2
SK,스커트,6,36,0.00819672131147541,1.2474790961100586,2,2
SK,스커트,7,37,0.00546448087431694,1.8333333333333333,3,2
SK,스커트,8,38,0.06557377049180328,0.6666666666666666,1,2
TR,트레이닝(상의),31,9,0.20133886508241705,1.728305164427376,2,8
TR,트레이닝(상의),32,10,0.34797500032188805,1.5979533701858695,3,8
TR,트레이닝(상의),33,11,0.510688658861643,1.3602648429183593,3,8
TR,트레이닝(상의),34,12,0.4519021578925329,1.1614975063976247,3,8
TR,트레이닝(상의),35,13,0.5115546684247265,0.9774655860736189,3,9
TR,트레이닝(상의),36,14,0.468331273619087,1.0688209316886566,3,9
TR,트레이닝(상의),37,15,0.5427743210349537,1.1128165840293012,3,9
TR,트레이닝(상의),38,16,0.6860613747744192,1.170379109159113,3,9
TR,트레이닝(상의),39,17,0.7465674534120392,1.2204994990309215,3,10
TR,트레이닝(상의),40,18,0.977491961414791,1.0980186588434435,3,10
TR,트레이닝(상의),41,19,0.8763680635456611,1.0011351696813147,3,10
TR,트레이닝(상의),42,20,0.6989411469148546,0.8920894027745128,3,10
TR,트레이닝(상의),43,21,0.686484404004847,0.8643843277414728,3,10
TR,트레이닝(상의),44,22,0.5584086331266014,0.8744308120364533,3,11
TR,트레이닝(상의),45,23,0.4621849841113064,0.832546953437627,3,11
TR,트레이닝(상의),46,24,0.3958735103898802,0.8443107289703855,3,11
TR,트레이닝(상의),47,25,0.33598722762923156,0.8380440722031839,3,11
TR,트레이닝(상의),48,26,0.27177415688814244,0.8570253031792671,3,12
TR,트레이닝(상의),49,27,0.24825748779666426,0.8666768657901814,3,12
TR,트레이닝(상의),50,28,0.21789022987524506,0.9607247350228065,3,12
TR,트레이닝(상의),51,29,0.23772390880656466,0.9947994849959256,3,12
TR,트레이닝(상의),52,30,0.24145476237404007,0.9764476029193762,3,1
TR,트레이닝(상의),1,31,0.198626176864536,0.8257028058039326,3,1
TR,트레이닝(상의),2,32,0.12688073765327115,0.72938276331793,3,1
TR,트레이닝(상의),3,33,0.0922085375876247,0.7580216373139765,3,1
TR,트레이닝(상의),4,34,0.08377508539583478,0.9285304493596089,3,1
TR,트레이닝(상의),5,35,0.09636799353689506,0.9721963363579743,3,2
TR,트레이닝(상의),6,36,0.08265787277556667,0.9487411787813089,3,2
TR,트레이닝(상의),7,37,0.06928167024144295,0.8911125145105244,3,2
TR,트레이닝(상의),8,38,0.067718126020083,0.9023243263966244,3,2
TR,트레이닝(상의),9,39,0.06036170489274201,0.9343995477524027,2,3
TS,반팔카라티셔츠,25,3,0.5723304507387043,1.5294750437585425,2,6
TS,반팔카라티셔츠,26,4,0.8753651411879261,1.2619786953512193,3,7
TS,반팔카라티셔츠,27,5,0.8705351800414438,1.0467684656786937,3,7
TS,반팔카라티셔츠,28,6,0.5365526226618423,0.7641265566507359,3,7
TS,반팔카라티셔츠,29,7,0.3656870733351802,0.7502718926502011,3,7
TS,반팔카라티셔츠,30,8,0.3484699243462213,0.8414117363595883,3,7
TS,반팔카라티셔츠,31,9,0.31005722646503847,0.8703389565162777,3,8
TS,반팔카라티셔츠,32,10,0.23822657178067008,0.8691834827064433,3,8
TS,반팔카라티셔츠,33,11,0.22618467919128035,0.849566054082881,3,8
TS,반팔카라티셔츠,34,12,0.1879402996162788,0.9396559620576937,3,8
TS,반팔카라티셔츠,35,13,0.19519492694061813,0.9211842268130433,3,9
TS,반팔카라티셔츠,36,14,0.17451143376101944,0.9872802903558716,3,9
TS,반팔카라티셔츠,37,15,0.17960776833351919,0.9822913263926868,3,9
TS,반팔카라티셔츠,38,16,0.18385258405749128,1.0143749884642455,3,9
TS,반팔카라티셔츠,39,17,0.18206695517809324,1.0149377772220922,3,10
TS,반팔카라티셔츠,40,18,0.18769133269038432,0.9895905033284208,3,10
TS,반팔카라티셔츠,41,19,0.17785480298034362,0.8666944525566587,3,10
TS,반팔카라티셔츠,42,20,0.11055446757494897,0.8286180042998473,3,10
TS,반팔카라티셔츠,43,21,0.10134113062280496,0.7485389279799549,3,10
TS,반팔카라티셔츠,44,22,0.07168413098175636,0.7627083182826745,3,11
TS,반팔카라티셔츠,45,23,0.04760598568871969,0.7886131757071989,3,11
TS,반팔카라티셔츠,46,24,0.04733829894483047,0.8223449143757006,3,11
TS,반팔카라티셔츠,47,25,0.03827538040681951,0.9039930258949197,3,11
TS,반팔카라티셔츠,48,26,0.03479431367954388,0.803052291534542,3,12
TS,반팔카라티셔츠,49,27,0.02406217578305424,0.9007414348915109,3,12
TS,반팔카라티셔츠,50,28,0.02650731163552633,1.0260972140298281,3,12
TS,반팔카라티셔츠,51,29,0.0340650605455073,1.1126817365583397,3,12
TS,반팔카라티셔츠,52,30,0.03240637826050548,1.0539948971011035,3,1
TS,반팔카라티셔츠,1,31,0.029993946557226814,0.8573117033037968,3,1
TS,반팔카라티셔츠,2,32,0.020847887129614318,0.7737104484030669,3,1
TS,반팔카라티셔츠,3,33,0.014604041580898572,0.6417585364310874,3,1
TS,반팔카라티셔츠,4,34,0.007735777624835456,0.4730040804482388,3,1
TS,반팔카라티셔츠,5,35,0.0014605647517039922,0.3592538027731116,2,2
TS,반팔카라티셔츠,6,36,0.0016297262059973923,0.18880645521852873,1,2
TS,반팔카라티셔츠,7,37,0.00746397356566848,0.9968989393321309,2,2
TS,반팔카라티셔츠,8,38,0.007440827330817972,0.9968989393321309,3,2
TS,반팔카라티셔츠,9,39,0.012077294685990338,0.9968989393321309,1,3
WJ,방풍자켓,30,8,0.6607915403692477,0.7256600023029077,2,7
WJ,방풍자켓,31,9,0.47950999070609024,0.7967488379454323,3,8
WJ,방풍자켓,32,10,0.41613683479655617,0.9781843211428526,3,8
WJ,방풍자켓,33,11,0.5580625026431212,1.0422168532238325,3,8
WJ,방풍자켓,34,12,0.5121661022642364,1.1478754723882174,3,8
WJ,방풍자켓,35,13,0.6068213281237397,1.0463480418330846,3,9
WJ,방풍자켓,36,14,0.6289539199196174,1.1011326375957828,3,9
WJ,방풍자켓,37,15,0.6805981979099074,1.1114420876752031,3,9
WJ,방풍자켓,38,16,0.8274317335495657,1.1413847492101894,3,9
WJ,방풍자켓,39,17,0.9319371727748691,1.1109386833173553,3,10
WJ,방풍자켓,40,18,0.9233383638307239,0.9581551246038948,3,10
WJ,방풍자켓,41,19,0.6993283561697502,0.7823557487441036,3,10
WJ,방풍자켓,42,20,0.418829747622448,0.6936339826498034,3,10
WJ,방풍자켓,43,21,0.3034873396405499,0.6852761135809944,3,10
WJ,방풍자켓,44,22,0.22224911958065138,0.6723059569738498,3,11
WJ,방풍자켓,45,23,0.12445781411061102,0.7204636560259221,3,11
WJ,방풍자켓,46,24,0.10816391993069119,0.6559867261416031,3,11
WJ,방풍자켓,47,25,0.0582881095867878,0.7065533037492818,3,11
WJ,방풍자켓,48,26,0.04148318804360191,0.6252894621095451,3,12
WJ,방풍자켓,49,27,0.013157894736842106,0.7116921158994823,1,12
WJ,방풍자켓,50,28,0.024141636814549464,0.17816005194084733,2,12
WJ,방풍자켓,51,29,0.004301075268817204,0.4459879207072658,2,12
WJ,방풍자켓,52,30,0.0030701754385964912,0.7973252804715104,2,1
WJ,방풍자켓,1,31,0.004605263157894737,1.4326946839174726,2,1
WJ,방풍자켓,2,32,0.009598603839441536,1.2881089711017089,3,1
WJ,방풍자켓,3,33,0.002688172043010753,1.653728517349527,2,1
WJ,방풍자켓,4,34,0.006980802792321117,1.2923057632566162,3,1
WJ,방풍자켓,5,35,0.006980802792321117,1.5322862129144852,3,2
WJ,방풍자켓,6,36,0.006980802792321117,1.0089605734767024,3,2
WJ,방풍자켓,7,37,0.007168458781362007,1.1039167138275798,2,2
WJ,방풍자켓,8,38,0.009210526315789475,1.4930616191015174,2,2
WJ,방풍자켓,9,39,0.019963214487832486,1.7261515684372222,2,3
WP,우븐팬츠,29,7,0.5742002742412803,0.9528356889291091,2,7
WP,우븐팬츠,30,8,0.5471185138899737,0.8018722082244273,2,7
WP,우븐팬츠,31,9,0.35612421567861696,0.7969637207641428,2,8
WP,우븐팬츠,32,10,0.2803220174875183,0.9406904101191401,3,8
WP,우븐팬츠,33,11,0.3879700892351014,1.0746185553674434,3,8
WP,우븐팬츠,34,12,0.40841346048896937,1.4232116682542408,3,8
WP,우븐팬츠,35,13,0.7485916849927621,1.269808387879996,2,9
WP,우븐팬츠,36,14,0.6915534271684279,1.2707215024696228,2,9
WP,우븐팬츠,37,15,0.7298879673840073,1.0351124391460946,2,9
WP,우븐팬츠,38,16,0.8219260332043479,1.1200244603415264,2,9
WP,우븐팬츠,39,17,0.9686743341404358,1.0833065253543346,2,10
WP,우븐팬츠,40,18,0.9156672173066914,1.0022288070134746,2,10
WP,우븐팬츠,41,19,0.808411214953271,0.8518642045425934,2,10
WP,우븐팬츠,42,20,0.5880772605784486,0.8561593054509856,2,10
WP,우븐팬츠,43,21,0.5634744631259758,0.879034518993182,2,10
WP,우븐팬츠,44,22,0.5361410945919104,0.9474019506369572,2,11
WP,우븐팬츠,45,23,0.49997862812689364,0.9290450393182385,2,11
WP,우븐팬츠,46,24,0.4515273346257031,0.9210940802589972,2,11
WP,우븐팬츠,47,25,0.4188541407375559,0.8993359114838876,2,11
WP,우븐팬츠,48,26,0.36326212728081886,0.8904582740660042,2,12
WP,우븐팬츠,49,27,0.31838485433774333,0.9284451976282996,2,12
WP,우븐팬츠,50,28,0.3316294330182572,1.010511703605645,2,12
WP,우븐팬츠,51,29,0.3692612416422295,1.039803590304381,2,12
WP,우븐팬츠,52,30,0.3560919156194079,0.941613304174315,2,1
WP,우븐팬츠,1,31,0.26601077941076634,0.8067447740178691,2,1
WP,우븐팬츠,2,32,0.1885670314379514,0.7402070725387618,2,1
WP,우븐팬츠,3,33,0.14420152981198814,0.6845274495710493,2,1
WP,우븐팬츠,4,34,0.08363537985909512,0.8023437124314116,3,1
WP,우븐팬츠,5,35,0.08884742605678081,1.0468673383962361,3,2
WP,우븐팬츠,6,36,0.1331195469085537,1.0785253245240518,2,2
WP,우븐팬츠,7,37,0.0898508359303544,1.0011767657118884,2,2
WP,우븐팬츠,8,38,0.0746007231236124,0.5536077052962917,2,2
WP,우븐팬츠,9,39,0.011606873681037081,0.49292980557610466,2,3
WS,우븐셔츠,34,12,0.3459016393442623,2.216429699842022,2,8
WS,우븐셔츠,35,13,0.7666666666666666,1.2769603951811677,2,9
WS,우븐셔츠,36,14,0.2587431693989071,1.4739750047423907,2,9
WS,우븐셔츠,37,15,0.48333333333333334,1.060772792754349,2,9
WS,우븐셔츠,38,16,0.4721311475409836,1.1762850218401704,2,9
WS,우븐셔츠,39,17,0.32295081967213113,1.2600467272523994,2,10
WS,우븐셔츠,40,18,0.6844262295081968,1.1932547412225747,2,10
WS,우븐셔츠,41,19,0.5314207650273224,1.296179500815072,2,10
WS,우븐셔츠,42,20,0.5275956284153005,0.8647367741214692,2,10
WS,우븐셔츠,43,21,0.4352459016393443,0.8381872366615492,2,10
WS,우븐셔츠,44,22,0.30327868852459017,0.8129589235154983,2,11
WS,우븐셔츠,45,23,0.27814207650273226,0.8657387333055809,2,11
WS,우븐셔츠,46,24,0.27349726775956285,0.9108618462253041,2,11
WS,우븐셔츠,47,25,0.22759562841530054,0.9332873930205987,2,11
WS,우븐셔츠,48,26,0.22404371584699453,0.7778782534675135,2,12
WS,우븐셔츠,49,27,0.11584699453551912,0.7025330012354689,2,12
WS,우븐셔츠,50,28,0.07021857923497268,1.0047519432869978,2,12
WS,우븐셔츠,51,29,0.13278688524590165,1.2802680194354135,2,12
WS,우븐셔츠,52,30,0.17841530054644808,1.3104853521138111,2,1
WS,우븐셔츠,1,31,0.12431693989071038,1.0479007253268497,2,1
WS,우븐셔츠,2,32,0.1371584699453552,0.9532805776596313,2,1
WS,우븐셔츠,3,33,0.1453551912568306,0.8638763626811437,2,1
WS,우븐셔츠,4,34,0.06229508196721312,0.7183330171377981,2,1
WS,우븐셔츠,5,35,0.041530054644808745,1.165517961570593,2,2
WS,우븐셔츠,6,36,0.09972677595628415,1.3011996314988383,2,2
WS,우븐셔츠,7,37,0.08333333333333333,1.577338065014321,2,2
WS,우븐셔츠,8,38,0.12459016393442623,1.0656421585815725,2,2
WS,우븐셔츠,9,39,0.10792349726775956,1.1806550186942766,2,3
